0,0
0,1
0,2
0,3
0,0
0,5
0,6
0,7
0,4
0,2
0,4
0,8
0,9
0,10
0,5
0,11
0,2
0,8
0,2
0,2
0,13
0,3
0,12
0,10
0,8
0,15
0,0
0,4
0,16
0,10
0,18
0,8
0,12
0,0
0,2
0,12
0,5
0,19
0,20
0,0
0,3
0,21
0,10
0,22
0,4
0,10
0,23
0,15
0,24
0,25
0,10
0,10
0,26
0,9
0,4
0,12
0,8
0,8
0,10
0,27
0,3
0,28
0,29
0,30
0,10
0,20
0,32
0,20
0,16
0,10
0,4
0,33
0,34
0,2
0,20
0,12
0,8
0,35
0,0
0,4
0,10
0,20
0,36
0,4
0,8
0,8
0,10
0,26
0,11
0,0
0,27
0,0
0,11
0,5
0,2
0,0
0,4
0,20
0,4
0,37
0,20
0,38
0,28
0,20
0,10
0,20
0,2
0,36
0,17
0,35
0,0
0,10
0,35
0,0
0,39
0,20
0,4
0,21
0,25
0,10
0,3
0,41
0,10
0,2
0,8
0,0
0,21
0,39
0,22
0,11
0,0
0,4
0,20
0,4
0,10
0,0
0,43
0,44
0,11
0,25
0,36
0,17
0,20
0,8
0,22
0,4
0,3
0,10
0,17
0,8
0,10
0,25
0,2
0,10
0,20
0,36
0,20
0,28
0,4
0,8
0,39
0,23
0,27
0,12
0,20
0,10
0,8
0,16
0,12
0,46
0,47
0,8
0,39
0,0
0,39
0,4
0,20
0,0
0,48
0,20
0,8
0,0
0,10
0,4
0,18
0,8
0,49
0,3
0,4
0,0
0,12
0,12
0,10
0,51
0,36
0,12
0,20
0,11
0,39
0,8
0,53
0,54
0,10
0,39
0,10
0,8
0,2
0,4
0,30
0,27
0,0
0,2
0,12
0,11
0,28
0,4
0,4
0,2
0,11
0,20
0,8
0,4
0,55
0,4
0,0
0,25
0,30
0,36
0,56
0,8
0,3
0,25
0,8
0,4
0,0
0,10
0,4
0,16
0,0
0,12
0,19
0,0
0,2
0,0
0,27
0,57
0,0
0,10
0,10
0,39
0,4
0,4
0,39
0,58
0,20
0,4
0,0
0,3
0,12
0,59
0,60
0,8
0,4
0,5
0,20
0,3
0,25
0,4
0,4
0,20
0,20
0,12
0,61
0,62
0,12
0,8
0,30
0,31
0,20
0,52
0,9
0,39
0,43
0,20
0,16
0,4
0,10
0,63
0,0
0,10
0,10
0,36
0,4
0,52
0,0
0,20
0,64
0,10
0,12
0,10
0,16
0,4
0,0
0,10
0,2
0,4
0,4
0,0
0,20
0,39
0,20
0,1
0,10
0,8
0,25
0,20
0,8
0,4
0,0
0,36
0,8
0,20
0,20
0,16
0,8
0,4
0,66
0,0
0,20
0,0
0,20
0,20
0,4
0,65
0,30
0,2
0,20
0,8
0,39
0,10
0,11
0,8
0,4
0,20
0,5
0,17
0,20
0,8
0,25
0,3
0,39
0,10
0,4
0,36
0,67
0,4
0,8
0,55
0,5
0,0
0,20
0,0
0,10
0,20
0,20
0,20
0,25
0,20
0,10
0,68
0,8
0,35
0,36
0,30
0,5
0,8
0,10
0,4
0,8
0,2
0,69
0,8
0,16
0,36
0,4
0,39
0,0
0,11
0,11
0,35
0,8
0,65
0,36
0,20
0,20
0,43
0,4
0,4
0,20
0,8
0,46
0,27
0,2
0,4
0,4
0,8
0,10
0,10
0,25
0,12
0,52
0,36
0,39
0,20
0,11
0,30
0,22
0,3
0,11
0,8
0,5
0,21
0,12
0,10
0,48
0,27
0,5
0,3
0,12
0,28
0,12
0,25
0,5
0,0
0,10
0,9
0,71
0,0
0,20
0,4
0,17
0,30
0,0
0,44
0,0
0,10
0,10
0,8
0,36
0,10
0,11
0,20
0,48
0,40
0,36
0,20
0,39
0,39
0,4
0,17
0,35
0,2
0,72
0,0
0,36
0,39
0,73
0,0
0,8
0,8
0,16
0,20
0,25
0,10
0,20
0,59
0,8
0,0
0,20
0,8
0,35
0,11
0,8
0,20
0,36
0,4
0,29
0,7
0,36
0,10
0,0
0,17
0,0
0,0
0,43
0,17
0,8
0,8
0,8
0,3
0,36
0,22
0,4
0,8
0,3
0,0
0,2
0,12
0,5
0,20
0,10
0,19
0,12
0,10
0,0
0,0
0,76
0,20
0,2
0,8
0,9
0,3
0,8
0,25
0,5
0,25
0,10
0,27
0,78
0,36
0,8
0,12
0,19
0,79
0,36
0,0
0,3
0,4
0,80
0,20
0,4
0,11
0,20
0,2
0,10
0,10
0,30
0,0
0,16
0,39
