0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,4
0,9
0,3
0,10
0,4
0,7
0,3
0,7
0,7
0,3
0,11
0,2
0,4
0,2
0,12
0,3
0,4
0,3
0,10
0,6
0,7
0,8
0,3
0,14
0,1
0,7
0,15
0,10
0,10
0,2
0,12
0,4
0,3
0,16
0,17
0,18
0,1
0,20
0,10
0,21
0,6
0,21
0,3
0,0
0,1
0,2
0,22
0,3
0,7
0,10
0,23
0,24
0,1
0,2
0,3
0,3
0,3
0,0
0,10
0,6
0,10
0,25
0,26
0,6
0,3
0,21
0,27
0,2
0,4
0,6
0,28
0,3
0,29
0,21
0,4
0,14
0,7
0,7
0,10
0,30
0,2
0,31
0,7
0,2
0,1
0,3
0,32
0,25
0,4
0,1
0,20
0,34
0,2
0,35
0,36
0,2
0,2
0,2
0,37
0,14
0,10
0,38
0,10
0,1
0,39
0,40
0,4
0,32
0,41
0,2
0,25
0,34
0,7
0,2
0,33
0,6
0,33
0,3
0,16
0,21
0,21
0,6
0,36
0,6
0,4
0,3
0,25
0,42
0,14
0,43
0,10
0,25
0,10
0,8
0,7
0,0
0,10
0,7
0,8
0,44
0,16
0,7
0,10
0,33
0,44
0,7
0,6
0,23
0,3
0,10
0,7
0,33
0,45
0,46
0,4
0,10
0,7
0,6
0,4
0,4
0,25
0,2
0,28
0,7
0,19
0,47
0,28
0,2
0,3
0,3
0,4
0,10
0,4
0,10
0,3
0,25
0,0
0,25
0,48
0,3
0,2
0,4
0,3
0,3
0,4
0,21
0,4
0,21
0,7
0,10
0,49
0,42
0,6
0,4
0,50
0,51
0,6
0,20
0,52
0,33
0,2
0,19
0,25
0,53
0,23
0,20
0,6
0,3
0,3
0,3
0,54
0,7
0,10
0,55
0,7
0,3
0,3
0,4
0,2
0,10
0,32
0,7
0,7
0,20
0,56
0,4
0,22
0,3
0,4
0,33
0,0
0,57
0,0
0,4
0,44
0,8
0,13
0,10
0,2
0,3
0,16
0,2
0,44
0,6
0,4
0,33
0,57
0,3
0,6
0,58
0,3
0,0
0,44
0,0
0,44
0,10
0,2
0,60
0,0
0,21
0,33
0,20
0,1
0,10
0,20
0,10
0,19
0,20
0,20
0,4
0,55
0,4
0,1
0,7
0,10
0,10
0,3
0,2
0,3
0,4
0,56
0,7
0,7
0,33
0,7
0,20
0,7
0,62
0,64
0,2
0,25
0,3
0,7
0,13
0,1
0,0
0,10
0,20
0,19
0,7
0,1
0,10
0,4
0,2
0,2
0,21
0,6
0,38
0,3
0,66
0,29
0,7
0,3
0,14
0,47
0,6
0,4
0,6
0,10
0,1
0,10
0,2
0,0
0,33
0,67
0,2
0,7
0,3
0,3
0,21
0,14
0,19
0,69
0,70
0,4
0,71
0,21
0,1
0,2
0,13
0,72
0,1
0,73
0,3
0,14
0,3
0,7
0,3
0,74
0,3
0,7
0,2
0,7
0,47
0,10
0,6
0,76
0,7
0,44
0,10
0,3
0,33
0,7
0,33
0,77
0,3
0,31
0,65
0,25
0,3
0,6
0,8
0,3
0,2
0,4
0,33
0,3
0,10
0,3
0,4
0,33
0,6
0,3
0,10
0,10
0,33
0,2
0,7
0,7
0,78
0,1
0,10
0,33
0,7
0,23
0,3
0,0
0,79
0,0
0,2
0,1
0,4
0,4
0,4
0,7
0,4
0,46
0,10
0,25
0,65
0,4
0,10
0,3
0,20
0,14
0,7
0,21
0,0
0,33
0,21
0,62
0,81
0,82
0,6
0,7
0,4
0,2
0,3
0,2
0,2
0,3
0,2
0,21
0,7
0,14
0,18
0,25
0,10
0,14
0,10
0,3
0,3
0,7
0,20
0,3
0,4
0,6
0,3
0,4
0,84
0,4
0,4
0,21
0,6
0,4
0,7
0,21
0,7
0,25
0,0
0,0
0,4
0,4
0,14
0,8
0,6
0,21
0,2
0,7
0,2
0,1
0,33
0,7
0,25
0,4
0,10
0,4
0,33
0,7
0,10
0,6
0,21
0,19
0,87
0,3
0,4
0,33
0,88
0,33
0,3
0,19
0,10
0,10
0,20
0,0
0,36
0,2
0,6
0,89
0,0
0,7
0,3
0,10
0,14
0,6
0,7
0,2
0,18
0,10
0,4
0,1
0,4
0,10
0,12
0,2
0,21
0,10
0,7
0,55
0,4
0,90
0,14
0,21
0,4
0,16
0,2
0,10
0,14
0,10
0,63
0,3
0,2
0,1
0,3
0,4
0,8
0,10
0,46
0,4
0,4
0,25
0,6
0,4
0,55
0,92
0,1
0,93
0,2
0,4
0,8
0,25
0,8
0,20
0,7
0,3
0,0
0,2
0,1
0,19
0,25
0,48
0,38
0,20
0,10
0,21
0,6
0,4
0,73
0,7
0,10
0,2
0,33
0,33
0,3
0,10
0,10
0,2
0,1
0,3
0,57
0,0
0,94
0,33
0,33
0,2
0,2
0,14
0,85
0,14
0,95
0,33
0,96
0,7
0,19
0,10
0,10
0,13
0,4
0,10
0,0
0,21
0,20
0,2
0,33
0,90
0,19
0,14
0,60
0,44
0,21
0,3
0,2
0,3
0,6
0,22
0,10
0,7
0,3
0,20
0,2
0,48
0,1
0,14
0,25
0,2
0,4
0,12
0,14
0,4
0,4
0,90
0,44
0,6
0,25
0,3
0,18
0,3
0,98
0,3
0,2
0,4
0,2
0,7
0,63
0,74
0,0
0,10
0,2
0,4
0,6
0,13
0,10
0,4
0,0
0,1
0,99
0,100
0,4
0,20
0,10
0,3
0,88
0,33
0,7
0,1
0,0
0,96
0,1
0,21
0,7
0,4
0,101
0,7
0,2
0,10
0,1
0,21
0,10
0,18
0,3
0,0
0,14
0,6
0,23
0,3
0,2
0,22
0,7
0,99
0,90
0,10
0,7
0,4
0,44
0,4
0,78
0,7
0,2
0,7
0,10
0,7
0,90
0,8
0,2
0,44
0,1
0,7
0,10
0,9
0,20
0,21
0,102
0,20
0,6
0,20
0,103
0,2
0,10
0,25
0,25
0,4
0,4
0,4
0,4
0,33
0,4
0,4
0,59
0,7
0,3
0,7
0,21
0,8
0,0
0,3
0,13
0,2
0,1
0,4
0,20
0,10
0,1
0,2
0,1
0,2
0,2
0,23
0,57
0,10
0,0
0,25
0,4
0,4
0,43
0,2
0,1
0,7
0,4
0,3
0,0
0,104
0,20
0,7
0,25
0,21
0,2
0,11
0,78
0,3
0,7
0,2
0,14
0,20
0,20
0,21
0,105
0,68
0,36
0,44
0,72
0,47
0,14
0,3
0,0
0,10
0,4
0,7
0,5
0,20
0,4
0,14
0,20
0,3
0,5
0,14
0,0
0,5
0,10
0,60
0,7
0,7
0,48
0,21
0,4
0,0
0,19
0,2
0,20
0,7
0,6
0,16
0,3
0,0
0,2
0,14
0,7
0,3
0,106
0,21
0,40
0,107
0,4
0,10
0,97
0,33
0,3
0,21
0,7
0,108
0,10
0,0
0,8
0,10
0,109
0,6
0,23
0,2
0,3
0,2
0,33
0,3
0,33
0,13
0,44
0,96
0,84
0,10
0,3
0,4
0,110
0,14
0,7
0,3
0,7
0,2
0,25
0,96
0,3
0,4
0,10
0,20
0,8
0,4
0,13
0,2
0,7
0,111
0,30
